time	V(vo_rec)
2.299514319027163e-005	5.011207e+000
2.299529956732414e-005	5.011173e+000
2.299545594437665e-005	5.011139e+000
2.299655111417165e-005	5.010900e+000
2.299796122186690e-005	5.010592e+000
2.299818933681937e-005	5.010542e+000
2.299841745177184e-005	5.010492e+000
2.299864556672430e-005	5.010442e+000
2.299887368167677e-005	5.010392e+000
2.299910179662924e-005	5.010342e+000
2.299932991158170e-005	5.010292e+000
2.299955802653417e-005	5.010242e+000
2.299973260590766e-005	5.010204e+000
2.299990718528114e-005	5.010166e+000
2.300008176465462e-005	5.010128e+000
2.300025634402810e-005	5.010090e+000
2.300043092340159e-005	5.010052e+000
2.300060550277507e-005	5.010013e+000
2.300078008214855e-005	5.009975e+000
2.300149010072301e-005	5.009820e+000
2.300283930757540e-005	5.009524e+000
2.300368609219159e-005	5.009339e+000
2.300398310437867e-005	5.009274e+000
2.300428011656575e-005	5.009209e+000
2.300457712875283e-005	5.009143e+000
2.300487414093991e-005	5.009078e+000
2.300517115312698e-005	5.009013e+000
2.300546816531406e-005	5.008948e+000
2.300576517750114e-005	5.008883e+000
2.300686961098052e-005	5.008641e+000
2.300784077132114e-005	5.008428e+000
2.300901865578118e-005	5.008169e+000
2.301035053281974e-005	5.007876e+000
2.301215245484076e-005	5.007481e+000
2.301428345810246e-005	5.007012e+000
2.301620772277166e-005	5.006588e+000
2.301813198744086e-005	5.006165e+000
2.302005625211006e-005	5.005741e+000
2.302198051677925e-005	5.005316e+000
2.302390478144845e-005	5.004892e+000
2.302582904611765e-005	5.004467e+000
2.302775331078685e-005	5.004041e+000
2.303147128791754e-005	5.003218e+000
2.303518926504823e-005	5.002394e+000
2.303890724217892e-005	5.001569e+000
2.304262521930961e-005	5.000743e+000
2.304634319644031e-005	4.999916e+000
2.305006117357100e-005	4.999087e+000
2.305377915070169e-005	4.998258e+000
2.306159813102201e-005	4.996509e+000
2.306941711134233e-005	4.994756e+000
2.307723609166265e-005	4.992997e+000
2.308505507198297e-005	4.991233e+000
2.309287405230329e-005	4.989464e+000
2.310069303262360e-005	4.987690e+000
2.310851201294392e-005	4.985910e+000
2.311481651263572e-005	4.984472e+000
2.312112101232752e-005	4.983030e+000
2.312742551201932e-005	4.981584e+000
2.313373001171111e-005	4.980135e+000
2.314003451140291e-005	4.978683e+000
2.314633901109471e-005	4.977228e+000
2.315264351078651e-005	4.975769e+000
2.316218563921635e-005	4.973554e+000
2.317172776764621e-005	4.971332e+000
2.318126989607605e-005	4.969101e+000
2.319081202450590e-005	4.966863e+000
2.320035415293575e-005	4.964617e+000
2.320989628136560e-005	4.962363e+000
2.321943840979545e-005	4.960101e+000
2.323803854524412e-005	4.955669e+000
2.325663868069280e-005	4.951207e+000
2.327523881614147e-005	4.946713e+000
2.329383895159014e-005	4.942189e+000
2.331243908703882e-005	4.937633e+000
2.333103922248749e-005	4.933047e+000
2.334963935793617e-005	4.928430e+000
2.342455772528391e-005	4.909539e+000
2.349947609263165e-005	4.890106e+000
2.357439445997940e-005	4.870132e+000
2.364931282732715e-005	4.849615e+000
2.372423119467489e-005	4.828557e+000
2.379914956202264e-005	4.806957e+000
2.387406792937038e-005	4.784815e+000
2.389712915386018e-005	4.777877e+000
2.392019037834998e-005	4.770883e+000
2.394325160283978e-005	4.763834e+000
2.396631282732958e-005	4.756728e+000
2.398937405181938e-005	4.749567e+000
2.401243527630918e-005	4.742349e+000
2.403549650079898e-005	4.735076e+000
2.405508833753368e-005	4.728853e+000
2.407468017426838e-005	4.722588e+000
2.409427201100307e-005	4.716282e+000
2.411386384773777e-005	4.709934e+000
2.413345568447247e-005	4.703544e+000
2.415304752120717e-005	4.697112e+000
2.417263935794186e-005	4.690639e+000
2.418263935794186e-005	4.687318e+000
2.423164437383008e-005	4.670895e+000
2.428064938971829e-005	4.654196e+000
2.432965440560650e-005	4.637224e+000
2.437865942149472e-005	4.619977e+000
2.442766443738293e-005	4.602455e+000
2.447666945327114e-005	4.584658e+000
2.452567446915936e-005	4.566587e+000
2.456739209879912e-005	4.550980e+000
2.460910972843888e-005	4.535160e+000
2.465082735807864e-005	4.519129e+000
2.469254498771840e-005	4.502886e+000
2.473426261735817e-005	4.486432e+000
2.477598024699793e-005	4.469766e+000
2.481769787663769e-005	4.452888e+000
2.484392861121853e-005	4.442164e+000
2.487015934579937e-005	4.431353e+000
2.489639008038021e-005	4.420455e+000
2.492262081496105e-005	4.409470e+000
2.494885154954189e-005	4.398399e+000
2.497508228412273e-005	4.387240e+000
2.500131301870357e-005	4.375995e+000
2.500215005462482e-005	4.375635e+000
2.500298709054607e-005	4.375274e+000
2.500382412646732e-005	4.374914e+000
2.500466116238857e-005	4.374553e+000
2.500549819830982e-005	4.374192e+000
2.500633523423108e-005	4.373832e+000
2.500717227015233e-005	4.373471e+000
2.501011426281968e-005	4.372201e+000
2.501271328695964e-005	4.371079e+000
2.501456362861008e-005	4.370280e+000
2.501601569564080e-005	4.369652e+000
2.501661336566213e-005	4.369394e+000
2.501669870378051e-005	4.369357e+000
2.501678404189889e-005	4.369320e+000
2.501686938001726e-005	4.369283e+000
2.501695471813564e-005	4.369246e+000
2.501704005625402e-005	4.369209e+000
2.501712539437239e-005	4.369172e+000
2.501721073249077e-005	4.369135e+000
2.501728782474215e-005	4.369102e+000
2.501736491699352e-005	4.369069e+000
2.501744200924489e-005	4.369036e+000
2.501751910149627e-005	4.369002e+000
2.501759619374764e-005	4.368969e+000
2.501767328599901e-005	4.368936e+000
2.501775037825039e-005	4.368902e+000
2.501796925426622e-005	4.368807e+000
2.501844396777989e-005	4.368602e+000
2.501893481759562e-005	4.368390e+000
2.501900618745600e-005	4.368359e+000
2.501907755731638e-005	4.368328e+000
2.501914892717676e-005	4.368297e+000
2.501922029703714e-005	4.368266e+000
2.501929166689752e-005	4.368236e+000
2.501936303675791e-005	4.368205e+000
2.501943440661828e-005	4.368174e+000
2.501999039947470e-005	4.367933e+000
2.502053685574168e-005	4.367696e+000
2.502149395618857e-005	4.367282e+000
2.502249724063783e-005	4.366848e+000
2.502292896933908e-005	4.366660e+000
2.502336069804034e-005	4.366473e+000
2.502379242674159e-005	4.366286e+000
2.502422415544285e-005	4.366099e+000
2.502465588414410e-005	4.365912e+000
2.502508761284536e-005	4.365725e+000
2.502551934154661e-005	4.365538e+000
2.502693816299064e-005	4.364922e+000
2.502835698443466e-005	4.364307e+000
2.502977580587869e-005	4.363691e+000
2.503119462732271e-005	4.363075e+000
2.503261344876674e-005	4.362458e+000
2.503403227021076e-005	4.361842e+000
2.503545109165479e-005	4.361225e+000
2.503624244979573e-005	4.360881e+000
2.503703380793668e-005	4.360537e+000
2.503782516607763e-005	4.360192e+000
2.503861652421857e-005	4.359848e+000
2.503940788235952e-005	4.359503e+000
2.504019924050046e-005	4.359159e+000
2.504099059864141e-005	4.358814e+000
2.504138565903445e-005	4.358642e+000
2.504178071942750e-005	4.358470e+000
2.504217577982054e-005	4.358298e+000
2.504257084021358e-005	4.358125e+000
2.504296590060662e-005	4.357953e+000
2.504336096099966e-005	4.357781e+000
2.504375602139271e-005	4.357609e+000
2.504447432054339e-005	4.357296e+000
2.504519261969408e-005	4.356983e+000
2.504591091884476e-005	4.356670e+000
2.504662921799544e-005	4.356356e+000
2.504734751714612e-005	4.356043e+000
2.504806581629681e-005	4.355729e+000
2.504878411544749e-005	4.355416e+000
2.505286317326716e-005	4.353634e+000
2.505820446884704e-005	4.351297e+000
2.506361369793071e-005	4.348927e+000
2.506934865018915e-005	4.346410e+000
2.507194764454039e-005	4.345268e+000
2.507504428023117e-005	4.343906e+000
2.508150085003390e-005	4.341063e+000
2.508746363915861e-005	4.338432e+000
2.509594221900523e-005	4.334684e+000
2.510425766019342e-005	4.330998e+000
2.510530468333943e-005	4.330533e+000
2.510635170648542e-005	4.330068e+000
2.510739872963143e-005	4.329604e+000
2.510844575277743e-005	4.329138e+000
2.510949277592343e-005	4.328673e+000
2.511053979906943e-005	4.328208e+000
2.511158682221543e-005	4.327742e+000
2.511431504928022e-005	4.326528e+000
2.511704327634502e-005	4.325314e+000
2.511977150340981e-005	4.324098e+000
2.512249973047460e-005	4.322881e+000
2.512522795753940e-005	4.321663e+000
2.512795618460419e-005	4.320445e+000
2.513068441166898e-005	4.319225e+000
2.513795309608655e-005	4.315971e+000
2.514522178050412e-005	4.312710e+000
2.515249046492169e-005	4.309442e+000
2.515975914933926e-005	4.306167e+000
2.516702783375683e-005	4.302885e+000
2.517429651817440e-005	4.299596e+000
2.518156520259197e-005	4.296300e+000
2.518642109302190e-005	4.294094e+000
2.519127698345183e-005	4.291886e+000
2.519613287388176e-005	4.289674e+000
2.520098876431169e-005	4.287459e+000
2.520584465474162e-005	4.285241e+000
2.521070054517155e-005	4.283020e+000
2.521555643560148e-005	4.280796e+000
2.522142063475771e-005	4.278105e+000
2.522728483391393e-005	4.275411e+000
2.523314903307015e-005	4.272711e+000
