time	V(vrec)
6.340118491157502e-006	-5.550120e-004
6.349397399096881e-006	-5.836358e-004
6.359397399096881e-006	-6.149723e-004
6.369397399096881e-006	-6.468248e-004
6.374682978249812e-006	-6.638895e-004
6.379397399096881e-006	-6.791970e-004
6.385934769906463e-006	-7.006442e-004
6.388756775444997e-006	-7.099722e-004
6.391076883397951e-006	-7.176733e-004
6.392305510019133e-006	-7.217632e-004
6.393162326904271e-006	-7.246202e-004
6.393694213360698e-006	-7.263957e-004
6.394331126860910e-006	-7.285236e-004
6.395135563779884e-006	-7.312141e-004
6.395290432891629e-006	-7.317326e-004
6.395445302003374e-006	-7.322511e-004
6.395600171115119e-006	-7.327697e-004
6.395755040226863e-006	-7.332885e-004
6.395909909338608e-006	-7.338074e-004
6.396064778450353e-006	-7.343263e-004
6.396219647562098e-006	-7.348454e-004
6.396698019600578e-006	-7.364497e-004
6.397176391639058e-006	-7.380552e-004
6.397654763677538e-006	-7.396620e-004
6.398133135716018e-006	-7.412700e-004
6.398611507754498e-006	-7.428792e-004
6.399089879792978e-006	-7.444896e-004
6.399568251831458e-006	-7.461013e-004
6.400342874481190e-006	-7.487135e-004
6.401117497130923e-006	-7.513290e-004
6.401892119780656e-006	-7.539477e-004
6.402666742430388e-006	-7.565697e-004
6.403441365080120e-006	-7.591950e-004
6.404215987729854e-006	-7.618235e-004
6.404990610379586e-006	-7.644553e-004
6.408176568454025e-006	-7.753140e-004
6.411362526528466e-006	-7.862296e-004
6.414548484602905e-006	-7.972020e-004
6.417734442677344e-006	-8.082311e-004
6.420920400751783e-006	-8.193171e-004
6.424106358826224e-006	-8.304598e-004
6.427292316900663e-006	-8.416594e-004
6.431936086933605e-006	-8.580875e-004
6.436579856966546e-006	-8.746433e-004
6.441223626999488e-006	-8.913267e-004
6.445867397032429e-006	-9.081377e-004
6.450511167065371e-006	-9.250763e-004
6.455154937098313e-006	-9.421426e-004
6.459798707131255e-006	-9.593365e-004
6.466390709700457e-006	-9.839445e-004
6.472236423986171e-006	-1.005997e-003
6.478082138271886e-006	-1.028257e-003
6.483927852557600e-006	-1.050723e-003
6.489773566843314e-006	-1.073395e-003
6.495619281129028e-006	-1.096273e-003
6.501464995414743e-006	-1.119358e-003
6.507310709700457e-006	-1.142649e-003
6.512122138271924e-006	-1.161976e-003
6.516933566843392e-006	-1.181451e-003
6.521744995414859e-006	-1.201072e-003
6.526556423986327e-006	-1.220841e-003
6.531367852557795e-006	-1.240757e-003
6.536179281129262e-006	-1.260820e-003
6.540990709700730e-006	-1.281030e-003
6.547424995417546e-006	-1.308271e-003
6.553859281134362e-006	-1.335789e-003
6.560293566851178e-006	-1.363585e-003
6.566727852567994e-006	-1.391658e-003
6.573162138284810e-006	-1.420009e-003
